Year,Month,Date,Item,Country,Price(Baht),UNIT
2012,October,25,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",60.958872,BAHT/LITRE
2012,October,25,1052-HSD (B7),FR-FRANCE,60.560448,BAHT/LITRE
2012,October,25,1052-HSD (B7),GB-UNITED KINGDOM,70.521048,BAHT/LITRE
2012,October,25,1052-HSD (B7),HK-HONG KONG,49.417056,BAHT/LITRE
2012,October,25,1052-HSD (B7),ID-INDONESIA,34.405757,BAHT/LITRE
2012,October,25,1052-HSD (B7),IT-ITALY,69.7242,BAHT/LITRE
2012,October,25,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,39.654976,BAHT/LITRE
2012,October,25,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",36.76804,BAHT/LITRE
2012,October,25,1052-HSD (B7),MY-MALAYSIA,18.11016,BAHT/LITRE
2012,October,25,1052-HSD (B7),NL-NETHERLANDS,61.357296,BAHT/LITRE
2012,October,25,1052-HSD (B7),PH-PHILIPPINES,32.67768,BAHT/LITRE
2012,October,25,1052-HSD (B7),SG-SINGAPORE,39.450803,BAHT/LITRE
2012,October,25,1052-HSD (B7),TH-THAILAND,29.79,BAHT/LITRE
2012,October,25,1052-HSD (B7),US-UNITED STATES OF AMERICA,33.244229,BAHT/LITRE
2012,October,25,1052-HSD (B7),VN-VIETNAM,32.1632,BAHT/LITRE
2012,November,22,1033G-E10,TH-THAILAND,37.83,BAHT/LITRE
2012,November,22,1034-ULG 95,BE-BELGIUM,65.48202,BAHT/LITRE
2012,November,22,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",63.90414,BAHT/LITRE
2012,November,22,1034-ULG 95,FR-FRANCE,64.29861,BAHT/LITRE
2012,November,22,1034-ULG 95,GB-UNITED KINGDOM,65.87649,BAHT/LITRE
2012,November,22,1034-ULG 95,HK-HONG KONG,66.3568,BAHT/LITRE
2012,November,22,1034-ULG 95,ID-INDONESIA,31.987,BAHT/LITRE
2012,November,22,1034-ULG 95,IT-ITALY,69.42672,BAHT/LITRE
2012,November,22,1034-ULG 95,KH-KINGDOM OF CAMBODIA,42.59625,BAHT/LITRE
2012,November,22,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",41.407476,BAHT/LITRE
2012,November,22,1034-ULG 95,MY-MALAYSIA,19.06726,BAHT/LITRE
2012,November,22,1034-ULG 95,NL-NETHERLANDS,71.79354,BAHT/LITRE
2012,November,22,1034-ULG 95,PH-PHILIPPINES,39.3185,BAHT/LITRE
2012,November,22,1034-ULG 95,SG-SINGAPORE,52.393792,BAHT/LITRE
2012,November,22,1034-ULG 95,TH-THAILAND,48.6,BAHT/LITRE
2012,November,22,1034-ULG 95,US-UNITED STATES OF AMERICA,30.905089,BAHT/LITRE
2012,November,22,1034-ULG 95,VN-VIETNAM,34.83645,BAHT/LITRE
2012,November,22,1052-HSD (B7),BE-BELGIUM,60.35391,BAHT/LITRE
2012,November,22,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",59.1705,BAHT/LITRE
2012,November,22,1052-HSD (B7),FR-FRANCE,57.19815,BAHT/LITRE
2012,November,22,1052-HSD (B7),GB-UNITED KINGDOM,69.42672,BAHT/LITRE
2012,November,22,1052-HSD (B7),HK-HONG KONG,48.33152,BAHT/LITRE
2012,November,22,1052-HSD (B7),ID-INDONESIA,33.141731,BAHT/LITRE
2012,November,22,1052-HSD (B7),IT-ITALY,60.74838,BAHT/LITRE
2012,November,22,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,39.52625,BAHT/LITRE
2012,November,22,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",37.008683,BAHT/LITRE
2012,November,22,1052-HSD (B7),MY-MALAYSIA,18.06372,BAHT/LITRE
2012,November,22,1052-HSD (B7),NL-NETHERLANDS,59.56497,BAHT/LITRE
2012,November,22,1052-HSD (B7),PH-PHILIPPINES,30.699825,BAHT/LITRE
2012,November,22,1052-HSD (B7),SG-SINGAPORE,37.6032,BAHT/LITRE
2012,November,22,1052-HSD (B7),TH-THAILAND,29.79,BAHT/LITRE
2012,November,22,1052-HSD (B7),US-UNITED STATES OF AMERICA,32.527403,BAHT/LITRE
2012,November,22,1052-HSD (B7),VN-VIETNAM,32.18505,BAHT/LITRE
2012,December,28,1033G-E10,TH-THAILAND,37.83,BAHT/LITRE
2012,December,28,1034-ULG 95,BE-BELGIUM,66.512332,BAHT/LITRE
2012,December,28,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",64.078954,BAHT/LITRE
2012,December,28,1034-ULG 95,FR-FRANCE,66.917895,BAHT/LITRE
2012,December,28,1034-ULG 95,GB-UNITED KINGDOM,66.106769,BAHT/LITRE
2012,December,28,1034-ULG 95,HK-HONG KONG,66.41631,BAHT/LITRE
2012,December,28,1034-ULG 95,ID-INDONESIA,31.817,BAHT/LITRE
2012,December,28,1034-ULG 95,IT-ITALY,71.379088,BAHT/LITRE
2012,December,28,1034-ULG 95,KH-KINGDOM OF CAMBODIA,41.77425,BAHT/LITRE
2012,December,28,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",40.892094,BAHT/LITRE
2012,December,28,1034-ULG 95,MY-MALAYSIA,19.01444,BAHT/LITRE
2012,December,28,1034-ULG 95,NL-NETHERLANDS,72.595777,BAHT/LITRE
2012,December,28,1034-ULG 95,PH-PHILIPPINES,38.807771,BAHT/LITRE
2012,December,28,1034-ULG 95,SG-SINGAPORE,52.32106,BAHT/LITRE
2012,December,28,1034-ULG 95,TH-THAILAND,48.6,BAHT/LITRE
2012,December,28,1034-ULG 95,US-UNITED STATES OF AMERICA,29.619988,BAHT/LITRE
2012,December,28,1034-ULG 95,VN-VIETNAM,34.7655,BAHT/LITRE
2012,December,28,1052-HSD (B7),BE-BELGIUM,60.428887,BAHT/LITRE
2012,December,28,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",59.617761,BAHT/LITRE
2012,December,28,1052-HSD (B7),FR-FRANCE,60.428887,BAHT/LITRE
2012,December,28,1052-HSD (B7),GB-UNITED KINGDOM,70.162399,BAHT/LITRE
2012,December,28,1052-HSD (B7),HK-HONG KONG,48.36024,BAHT/LITRE
2012,December,28,1052-HSD (B7),ID-INDONESIA,32.730148,BAHT/LITRE
2012,December,28,1052-HSD (B7),IT-ITALY,69.351273,BAHT/LITRE
2012,December,28,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,39.0915,BAHT/LITRE
2012,December,28,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",36.485218,BAHT/LITRE
2012,December,28,1052-HSD (B7),MY-MALAYSIA,18.01368,BAHT/LITRE
2012,December,28,1052-HSD (B7),NL-NETHERLANDS,60.428887,BAHT/LITRE
2012,December,28,1052-HSD (B7),PH-PHILIPPINES,30.713813,BAHT/LITRE
2012,December,28,1052-HSD (B7),SG-SINGAPORE,39.55372,BAHT/LITRE
2012,December,28,1052-HSD (B7),TH-THAILAND,29.79,BAHT/LITRE
2012,December,28,1052-HSD (B7),US-UNITED STATES OF AMERICA,32.290643,BAHT/LITRE
2012,December,28,1052-HSD (B7),VN-VIETNAM,32.193,BAHT/LITRE
2013,January,29,1033G-E10,TH-THAILAND,37.83,BAHT/LITRE
2013,January,29,1034-ULG 95,BE-BELGIUM,67.455864,BAHT/LITRE
2013,January,29,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",64.24368,BAHT/LITRE
2013,January,29,1034-ULG 95,FR-FRANCE,67.857387,BAHT/LITRE
2013,January,29,1034-ULG 95,GB-UNITED KINGDOM,62.637588,BAHT/LITRE
2013,January,29,1034-ULG 95,HK-HONG KONG,69.238113,BAHT/LITRE
2013,January,29,1034-ULG 95,ID-INDONESIA,30.487,BAHT/LITRE
2013,January,29,1034-ULG 95,IT-ITALY,71.069571,BAHT/LITRE
2013,January,29,1034-ULG 95,KH-KINGDOM OF CAMBODIA,42.168752,BAHT/LITRE
2013,January,29,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",39.0624,BAHT/LITRE
2013,January,29,1034-ULG 95,MY-MALAYSIA,18.751687,BAHT/LITRE
2013,January,29,1034-ULG 95,NL-NETHERLANDS,72.675663,BAHT/LITRE
2013,January,29,1034-ULG 95,PH-PHILIPPINES,38.367,BAHT/LITRE
2013,January,29,1034-ULG 95,SG-SINGAPORE,52.616044,BAHT/LITRE
2013,January,29,1034-ULG 95,TH-THAILAND,46.25,BAHT/LITRE
2013,January,29,1034-ULG 95,US-UNITED STATES OF AMERICA,26.425702,BAHT/LITRE
2013,January,29,1034-ULG 95,VN-VIETNAM,33.89045,BAHT/LITRE
2013,January,29,1052-HSD (B7),BE-BELGIUM,60.22845,BAHT/LITRE
2013,January,29,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",58.622358,BAHT/LITRE
2013,January,29,1052-HSD (B7),FR-FRANCE,61.433019,BAHT/LITRE
2013,January,29,1052-HSD (B7),GB-UNITED KINGDOM,66.251295,BAHT/LITRE
2013,January,29,1052-HSD (B7),HK-HONG KONG,47.800854,BAHT/LITRE
2013,January,29,1052-HSD (B7),ID-INDONESIA,31.194298,BAHT/LITRE
2013,January,29,1052-HSD (B7),IT-ITALY,68.25891,BAHT/LITRE
2013,January,29,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,38.749664,BAHT/LITRE
2013,January,29,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",34.85568,BAHT/LITRE
2013,January,29,1052-HSD (B7),MY-MALAYSIA,17.682938,BAHT/LITRE
2013,January,29,1052-HSD (B7),NL-NETHERLANDS,60.629973,BAHT/LITRE
2013,January,29,1052-HSD (B7),PH-PHILIPPINES,30.372048,BAHT/LITRE
2013,January,29,1052-HSD (B7),SG-SINGAPORE,40.306786,BAHT/LITRE
2013,January,29,1052-HSD (B7),TH-THAILAND,29.79,BAHT/LITRE
2013,January,29,1052-HSD (B7),US-UNITED STATES OF AMERICA,30.843133,BAHT/LITRE
2013,January,29,1052-HSD (B7),VN-VIETNAM,30.88115,BAHT/LITRE
2013,February,26,1033G-E10,TH-THAILAND,40.53,BAHT/LITRE
2013,February,26,1034-ULG 95,BE-BELGIUM,67.09634,BAHT/LITRE
2013,February,26,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",63.97558,BAHT/LITRE
2013,February,26,1034-ULG 95,FR-FRANCE,67.486435,BAHT/LITRE
2013,February,26,1034-ULG 95,GB-UNITED KINGDOM,61.63501,BAHT/LITRE
2013,February,26,1034-ULG 95,HK-HONG KONG,71.116584,BAHT/LITRE
2013,February,26,1034-ULG 95,ID-INDONESIA,30.384,BAHT/LITRE
2013,February,26,1034-ULG 95,IT-ITALY,72.167575,BAHT/LITRE
2013,February,26,1034-ULG 95,JP-JAPAN,50.208797,BAHT/LITRE
2013,February,26,1034-ULG 95,KH-KINGDOM OF CAMBODIA,41.9888,BAHT/LITRE
2013,February,26,1034-ULG 95,"KR-KOREA, REPUBLIC OF",54.8207,BAHT/LITRE
2013,February,26,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",40.908824,BAHT/LITRE
2013,February,26,1034-ULG 95,MY-MALAYSIA,18.30878,BAHT/LITRE
2013,February,26,1034-ULG 95,NL-NETHERLANDS,72.167575,BAHT/LITRE
2013,February,26,1034-ULG 95,PH-PHILIPPINES,39.7327,BAHT/LITRE
2013,February,26,1034-ULG 95,SG-SINGAPORE,53.98176,BAHT/LITRE
2013,February,26,1034-ULG 95,TH-THAILAND,48.95,BAHT/LITRE
2013,February,26,1034-ULG 95,US-UNITED STATES OF AMERICA,29.814363,BAHT/LITRE
2013,February,26,1034-ULG 95,VN-VIETNAM,33.8195,BAHT/LITRE
2013,February,26,1052-HSD (B7),BE-BELGIUM,59.684535,BAHT/LITRE
2013,February,26,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",57.343965,BAHT/LITRE
2013,February,26,1052-HSD (B7),FR-FRANCE,60.464725,BAHT/LITRE
2013,February,26,1052-HSD (B7),GB-UNITED KINGDOM,64.75577,BAHT/LITRE
2013,February,26,1052-HSD (B7),HK-HONG KONG,48.834927,BAHT/LITRE
2013,February,26,1052-HSD (B7),ID-INDONESIA,31.29552,BAHT/LITRE
2013,February,26,1052-HSD (B7),IT-ITALY,68.65672,BAHT/LITRE
2013,February,26,1052-HSD (B7),JP-JAPAN,43.524433,BAHT/LITRE
2013,February,26,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,38.2398,BAHT/LITRE
2013,February,26,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",49.40045,BAHT/LITRE
2013,February,26,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",36.366246,BAHT/LITRE
2013,February,26,1052-HSD (B7),MY-MALAYSIA,17.34516,BAHT/LITRE
2013,February,26,1052-HSD (B7),NL-NETHERLANDS,59.684535,BAHT/LITRE
2013,February,26,1052-HSD (B7),PH-PHILIPPINES,31.38334,BAHT/LITRE
2013,February,26,1052-HSD (B7),SG-SINGAPORE,41.69127,BAHT/LITRE
2013,February,26,1052-HSD (B7),TH-THAILAND,29.99,BAHT/LITRE
2013,February,26,1052-HSD (B7),US-UNITED STATES OF AMERICA,32.811574,BAHT/LITRE
2013,February,26,1052-HSD (B7),VN-VIETNAM,30.8165,BAHT/LITRE
2013,March,28,1033G-E10,TH-THAILAND,39.03,BAHT/LITRE
2013,March,28,1034-ULG 95,BE-BELGIUM,62.038018,BAHT/LITRE
2013,March,28,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",60.169403,BAHT/LITRE
2013,March,28,1034-ULG 95,FR-FRANCE,63.53291,BAHT/LITRE
2013,March,28,1034-ULG 95,GB-UNITED KINGDOM,60.169403,BAHT/LITRE
2013,March,28,1034-ULG 95,HK-HONG KONG,67.158478,BAHT/LITRE
2013,March,28,1034-ULG 95,ID-INDONESIA,32.736,BAHT/LITRE
2013,March,28,1034-ULG 95,IT-ITALY,63.53291,BAHT/LITRE
2013,March,28,1034-ULG 95,JP-JAPAN,48.321742,BAHT/LITRE
2013,March,28,1034-ULG 95,KH-KINGDOM OF CAMBODIA,41.1152,BAHT/LITRE
2013,March,28,1034-ULG 95,"KR-KOREA, REPUBLIC OF",51.982476,BAHT/LITRE
2013,March,28,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",40.6134,BAHT/LITRE
2013,March,28,1034-ULG 95,MY-MALAYSIA,17.94607,BAHT/LITRE
2013,March,28,1034-ULG 95,NL-NETHERLANDS,67.643863,BAHT/LITRE
2013,March,28,1034-ULG 95,PH-PHILIPPINES,36.87936,BAHT/LITRE
2013,March,28,1034-ULG 95,SG-SINGAPORE,51.30521,BAHT/LITRE
2013,March,28,1034-ULG 95,TH-THAILAND,46.25,BAHT/LITRE
2013,March,28,1034-ULG 95,US-UNITED STATES OF AMERICA,28.431767,BAHT/LITRE
2013,March,28,1034-ULG 95,VN-VIETNAM,33.03905,BAHT/LITRE
2013,March,28,1052-HSD (B7),BE-BELGIUM,55.684727,BAHT/LITRE
2013,March,28,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",53.816112,BAHT/LITRE
2013,March,28,1052-HSD (B7),FR-FRANCE,58.300788,BAHT/LITRE
2013,March,28,1052-HSD (B7),GB-UNITED KINGDOM,63.53291,BAHT/LITRE
2013,March,28,1052-HSD (B7),HK-HONG KONG,46.103184,BAHT/LITRE
2013,March,28,1052-HSD (B7),ID-INDONESIA,32.435424,BAHT/LITRE
2013,March,28,1052-HSD (B7),IT-ITALY,64.280356,BAHT/LITRE
2013,March,28,1052-HSD (B7),JP-JAPAN,41.923979,BAHT/LITRE
2013,March,28,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,36.71,BAHT/LITRE
2013,March,28,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",46.612805,BAHT/LITRE
2013,March,28,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",35.0244,BAHT/LITRE
2013,March,28,1052-HSD (B7),MY-MALAYSIA,17.00154,BAHT/LITRE
2013,March,28,1052-HSD (B7),NL-NETHERLANDS,55.684727,BAHT/LITRE
2013,March,28,1052-HSD (B7),PH-PHILIPPINES,28.56448,BAHT/LITRE
2013,March,28,1052-HSD (B7),SG-SINGAPORE,39.302615,BAHT/LITRE
2013,March,28,1052-HSD (B7),TH-THAILAND,29.99,BAHT/LITRE
2013,March,28,1052-HSD (B7),US-UNITED STATES OF AMERICA,30.981355,BAHT/LITRE
2013,March,28,1052-HSD (B7),VN-VIETNAM,30.10535,BAHT/LITRE
2013,April,26,1033G-E10,TH-THAILAND,37.13,BAHT/LITRE
2013,April,26,1034-ULG 95,BE-BELGIUM,62.183359,BAHT/LITRE
2013,April,26,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",61.420373,BAHT/LITRE
2013,April,26,1034-ULG 95,FR-FRANCE,65.235303,BAHT/LITRE
2013,April,26,1034-ULG 95,GB-UNITED KINGDOM,61.03888,BAHT/LITRE
2013,April,26,1034-ULG 95,HK-HONG KONG,66.19509,BAHT/LITRE
2013,April,26,1034-ULG 95,ID-INDONESIA,32.6447,BAHT/LITRE
2013,April,26,1034-ULG 95,IT-ITALY,66.761275,BAHT/LITRE
2013,April,26,1034-ULG 95,JP-JAPAN,45.633171,BAHT/LITRE
2013,April,26,1034-ULG 95,KH-KINGDOM OF CAMBODIA,41.5501,BAHT/LITRE
2013,April,26,1034-ULG 95,"KR-KOREA, REPUBLIC OF",50.822376,BAHT/LITRE
2013,April,26,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",42.99264,BAHT/LITRE
2013,April,26,1034-ULG 95,MY-MALAYSIA,18.36711,BAHT/LITRE
2013,April,26,1034-ULG 95,NL-NETHERLANDS,67.905754,BAHT/LITRE
2013,April,26,1034-ULG 95,PH-PHILIPPINES,34.575555,BAHT/LITRE
2013,April,26,1034-ULG 95,SG-SINGAPORE,49.255232,BAHT/LITRE
2013,April,26,1034-ULG 95,TH-THAILAND,44.35,BAHT/LITRE
2013,April,26,1034-ULG 95,US-UNITED STATES OF AMERICA,27.392772,BAHT/LITRE
2013,April,26,1034-ULG 95,VN-VIETNAM,33.82014,BAHT/LITRE
2013,April,26,1052-HSD (B7),BE-BELGIUM,54.553499,BAHT/LITRE
2013,April,26,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",53.790513,BAHT/LITRE
2013,April,26,1052-HSD (B7),FR-FRANCE,57.22395,BAHT/LITRE
2013,April,26,1052-HSD (B7),GB-UNITED KINGDOM,62.946345,BAHT/LITRE
2013,April,26,1052-HSD (B7),HK-HONG KONG,45.223882,BAHT/LITRE
2013,April,26,1052-HSD (B7),ID-INDONESIA,30.86408,BAHT/LITRE
2013,April,26,1052-HSD (B7),IT-ITALY,62.564852,BAHT/LITRE
2013,April,26,1052-HSD (B7),JP-JAPAN,39.621793,BAHT/LITRE
2013,April,26,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,37.8731,BAHT/LITRE
2013,April,26,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",45.488256,BAHT/LITRE
2013,April,26,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",33.62532,BAHT/LITRE
2013,April,26,1052-HSD (B7),MY-MALAYSIA,17.40042,BAHT/LITRE
2013,April,26,1052-HSD (B7),NL-NETHERLANDS,55.316485,BAHT/LITRE
2013,April,26,1052-HSD (B7),PH-PHILIPPINES,26.93553,BAHT/LITRE
2013,April,26,1052-HSD (B7),SG-SINGAPORE,37.178228,BAHT/LITRE
2013,April,26,1052-HSD (B7),TH-THAILAND,29.99,BAHT/LITRE
2013,April,26,1052-HSD (B7),US-UNITED STATES OF AMERICA,30.101097,BAHT/LITRE
2013,April,26,1052-HSD (B7),VN-VIETNAM,29.91135,BAHT/LITRE
2013,May,29,1033G-E10,TH-THAILAND,37.93,BAHT/LITRE
2013,May,29,1034-ULG 95,BE-BELGIUM,61.99136,BAHT/LITRE
2013,May,29,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",63.541144,BAHT/LITRE
2013,May,29,1034-ULG 95,FR-FRANCE,64.316036,BAHT/LITRE
2013,May,29,1034-ULG 95,GB-UNITED KINGDOM,60.441576,BAHT/LITRE
2013,May,29,1034-ULG 95,HK-HONG KONG,67.675461,BAHT/LITRE
2013,May,29,1034-ULG 95,ID-INDONESIA,30.201,BAHT/LITRE
2013,May,29,1034-ULG 95,IT-ITALY,66.640712,BAHT/LITRE
2013,May,29,1034-ULG 95,JP-JAPAN,44.629768,BAHT/LITRE
2013,May,29,1034-ULG 95,KH-KINGDOM OF CAMBODIA,40.4888,BAHT/LITRE
2013,May,29,1034-ULG 95,"KR-KOREA, REPUBLIC OF",50.640555,BAHT/LITRE
2013,May,29,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",43.25726,BAHT/LITRE
2013,May,29,1034-ULG 95,MY-MALAYSIA,18.75471,BAHT/LITRE
2013,May,29,1034-ULG 95,NL-NETHERLANDS,69.352834,BAHT/LITRE
2013,May,29,1034-ULG 95,PH-PHILIPPINES,35.358954,BAHT/LITRE
2013,May,29,1034-ULG 95,SG-SINGAPORE,50.119463,BAHT/LITRE
2013,May,29,1034-ULG 95,TH-THAILAND,45.15,BAHT/LITRE
2013,May,29,1034-ULG 95,US-UNITED STATES OF AMERICA,28.829354,BAHT/LITRE
2013,May,29,1034-ULG 95,VN-VIETNAM,34.21988,BAHT/LITRE
2013,May,29,1052-HSD (B7),BE-BELGIUM,55.792224,BAHT/LITRE
2013,May,29,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",55.404778,BAHT/LITRE
2013,May,29,1052-HSD (B7),FR-FRANCE,56.17967,BAHT/LITRE
2013,May,29,1052-HSD (B7),GB-UNITED KINGDOM,62.766252,BAHT/LITRE
2013,May,29,1052-HSD (B7),HK-HONG KONG,47.213632,BAHT/LITRE
2013,May,29,1052-HSD (B7),ID-INDONESIA,30.092276,BAHT/LITRE
2013,May,29,1052-HSD (B7),IT-ITALY,62.766252,BAHT/LITRE
2013,May,29,1052-HSD (B7),JP-JAPAN,38.810804,BAHT/LITRE
2013,May,29,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,33.2992,BAHT/LITRE
2013,May,29,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",45.284001,BAHT/LITRE
2013,May,29,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",33.613125,BAHT/LITRE
2013,May,29,1052-HSD (B7),MY-MALAYSIA,17.76762,BAHT/LITRE
2013,May,29,1052-HSD (B7),NL-NETHERLANDS,56.954562,BAHT/LITRE
2013,May,29,1052-HSD (B7),PH-PHILIPPINES,28.31004,BAHT/LITRE
2013,May,29,1052-HSD (B7),SG-SINGAPORE,38.00528,BAHT/LITRE
2013,May,29,1052-HSD (B7),TH-THAILAND,29.99,BAHT/LITRE
2013,May,29,1052-HSD (B7),US-UNITED STATES OF AMERICA,30.661054,BAHT/LITRE
2013,May,29,1052-HSD (B7),VN-VIETNAM,30.515,BAHT/LITRE
2013,June,28,1033G-E10,TH-THAILAND,38.83,BAHT/LITRE
2013,June,28,1034-ULG 95,BE-BELGIUM,66.611716,BAHT/LITRE
2013,June,28,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",66.205547,BAHT/LITRE
2013,June,28,1034-ULG 95,FR-FRANCE,65.393209,BAHT/LITRE
2013,June,28,1034-ULG 95,GB-UNITED KINGDOM,64.174702,BAHT/LITRE
2013,June,28,1034-ULG 95,HK-HONG KONG,70.98997,BAHT/LITRE
2013,June,28,1034-ULG 95,ID-INDONESIA,31.053,BAHT/LITRE
2013,June,28,1034-ULG 95,IT-ITALY,70.673406,BAHT/LITRE
2013,June,28,1034-ULG 95,JP-JAPAN,48.294331,BAHT/LITRE
2013,June,28,1034-ULG 95,KH-KINGDOM OF CAMBODIA,40.6493,BAHT/LITRE
2013,June,28,1034-ULG 95,"KR-KOREA, REPUBLIC OF",51.404906,BAHT/LITRE
2013,June,28,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",44.93016,BAHT/LITRE
2013,June,28,1034-ULG 95,MY-MALAYSIA,18.519543,BAHT/LITRE
2013,June,28,1034-ULG 95,NL-NETHERLANDS,72.704251,BAHT/LITRE
2013,June,28,1034-ULG 95,PH-PHILIPPINES,37.514172,BAHT/LITRE
2013,June,28,1034-ULG 95,SG-SINGAPORE,52.391184,BAHT/LITRE
2013,June,28,1034-ULG 95,TH-THAILAND,46.35,BAHT/LITRE
2013,June,28,1034-ULG 95,US-UNITED STATES OF AMERICA,29.358982,BAHT/LITRE
2013,June,28,1034-ULG 95,VN-VIETNAM,35.91425,BAHT/LITRE
2013,June,28,1052-HSD (B7),BE-BELGIUM,58.894505,BAHT/LITRE
2013,June,28,1052-HSD (B7),"DE-GERAMANY,FEDERAL REPUBLIC OF",57.269829,BAHT/LITRE
2013,June,28,1052-HSD (B7),FR-FRANCE,58.894505,BAHT/LITRE
2013,June,28,1052-HSD (B7),GB-UNITED KINGDOM,66.611716,BAHT/LITRE
2013,June,28,1052-HSD (B7),HK-HONG KONG,49.88159,BAHT/LITRE
2013,June,28,1052-HSD (B7),ID-INDONESIA,31.285898,BAHT/LITRE
2013,June,28,1052-HSD (B7),IT-ITALY,65.799378,BAHT/LITRE
2013,June,28,1052-HSD (B7),JP-JAPAN,41.965195,BAHT/LITRE
2013,June,28,1052-HSD (B7),KH-KINGDOM OF CAMBODIA,33.4312,BAHT/LITRE
2013,June,28,1052-HSD (B7),"KR-KOREA, REPUBLIC OF",45.98057,BAHT/LITRE
2013,June,28,1052-HSD (B7),"LA-LAOS,PEOPLE OF DEM.REP.OF",34.86516,BAHT/LITRE
2013,June,28,1052-HSD (B7),MY-MALAYSIA,17.539673,BAHT/LITRE
2013,June,28,1052-HSD (B7),NL-NETHERLANDS,58.894505,BAHT/LITRE
2013,June,28,1052-HSD (B7),PH-PHILIPPINES,30.096156,BAHT/LITRE
2013,June,28,1052-HSD (B7),SG-SINGAPORE,40.338752,BAHT/LITRE
2013,June,28,1052-HSD (B7),TH-THAILAND,29.99,BAHT/LITRE
2013,June,28,1052-HSD (B7),US-UNITED STATES OF AMERICA,31.497171,BAHT/LITRE
2013,June,28,1052-HSD (B7),VN-VIETNAM,31.79707,BAHT/LITRE
2013,July,30,1033G-E10,TH-THAILAND,39.93,BAHT/LITRE
2013,July,30,1034-ULG 95,BE-BELGIUM,69.990167,BAHT/LITRE
2013,July,30,1034-ULG 95,"DE-GERAMANY,FEDERAL REPUBLIC OF",69.576024,BAHT/LITRE
2013,July,30,1034-ULG 95,FR-FRANCE,70.40431,BAHT/LITRE
2013,July,30,1034-ULG 95,GB-UNITED KINGDOM,65.848737,BAHT/LITRE
2013,July,30,1034-ULG 95,HK-HONG KONG,72.227419,BAHT/LITRE
2013,July,30,1034-ULG 95,ID-INDONESIA,33.1342,BAHT/LITRE
2013,July,30,1034-ULG 95,IT-ITALY,74.959883,BAHT/LITRE
2013,July,30,1034-ULG 95,JP-JAPAN,49.98402,BAHT/LITRE
2013,July,30,1034-ULG 95,KH-KINGDOM OF CAMBODIA,41.688367,BAHT/LITRE
2013,July,30,1034-ULG 95,"KR-KOREA, REPUBLIC OF",54.603358,BAHT/LITRE
2013,July,30,1034-ULG 95,"LA-LAOS,PEOPLE OF DEM.REP.OF",45.82846,BAHT/LITRE
2013,July,30,1034-ULG 95,MY-MALAYSIA,18.35628,BAHT/LITRE
